0.0,57.0,63.0,5.0,242.0,1.0,-1.0,0.0
1.0,25.0,-7.0,5.0,365.0,1.0,-1.0,0.0
1.0,53.0,-3.0,5.0,1666.0,1.0,-1.0,0.0
0.0,36.0,506.0,5.0,577.0,1.0,-1.0,0.0
0.0,37.0,0.0,5.0,137.0,1.0,-1.0,0.0
0.0,44.0,2586.0,5.0,160.0,1.0,-1.0,0.0
1.0,50.0,49.0,5.0,180.0,2.0,-1.0,0.0
1.0,60.0,104.0,5.0,22.0,1.0,-1.0,0.0
1.0,54.0,529.0,5.0,1492.0,1.0,-1.0,0.0
1.0,58.0,96.0,5.0,616.0,1.0,-1.0,0.0
0.0,36.0,-171.0,5.0,242.0,1.0,-1.0,0.0
1.0,58.0,-364.0,5.0,355.0,1.0,-1.0,0.0
1.0,44.0,0.0,5.0,225.0,2.0,-1.0,0.0
0.0,55.0,0.0,5.0,160.0,1.0,-1.0,0.0
0.0,29.0,0.0,5.0,363.0,1.0,-1.0,0.0
1.0,54.0,1291.0,5.0,266.0,1.0,-1.0,0.0
0.0,48.0,-244.0,5.0,253.0,1.0,-1.0,0.0
1.0,32.0,0.0,5.0,179.0,1.0,-1.0,0.0
0.0,42.0,-76.0,5.0,787.0,1.0,-1.0,0.0
0.0,24.0,-103.0,5.0,145.0,1.0,-1.0,0.0
0.0,38.0,243.0,5.0,174.0,1.0,-1.0,0.0
0.0,38.0,424.0,5.0,104.0,1.0,-1.0,0.0
1.0,47.0,306.0,5.0,13.0,1.0,-1.0,0.0
0.0,40.0,24.0,5.0,185.0,1.0,-1.0,0.0
1.0,46.0,179.0,5.0,1778.0,1.0,-1.0,0.0
1.0,32.0,0.0,5.0,138.0,1.0,-1.0,0.0
0.0,53.0,989.0,5.0,812.0,1.0,-1.0,0.0
1.0,57.0,249.0,5.0,164.0,1.0,-1.0,0.0
1.0,33.0,790.0,5.0,391.0,1.0,-1.0,0.0
1.0,49.0,154.0,5.0,357.0,1.0,-1.0,0.0
1.0,51.0,6530.0,5.0,91.0,1.0,-1.0,0.0
1.0,60.0,100.0,5.0,528.0,1.0,-1.0,0.0
0.0,59.0,59.0,5.0,273.0,1.0,-1.0,0.0
1.0,55.0,1205.0,5.0,158.0,2.0,-1.0,0.0
0.0,35.0,12223.0,5.0,177.0,1.0,-1.0,0.0
1.0,57.0,5935.0,5.0,258.0,1.0,-1.0,0.0
1.0,31.0,25.0,5.0,172.0,1.0,-1.0,0.0
1.0,54.0,282.0,5.0,154.0,1.0,-1.0,0.0
1.0,55.0,23.0,5.0,291.0,1.0,-1.0,0.0
1.0,43.0,1937.0,5.0,181.0,1.0,-1.0,0.0
1.0,53.0,384.0,5.0,176.0,1.0,-1.0,0.0
1.0,44.0,582.0,5.0,211.0,1.0,-1.0,0.0
0.0,55.0,91.0,5.0,349.0,1.0,-1.0,0.0
0.0,49.0,0.0,5.0,272.0,1.0,-1.0,0.0
0.0,55.0,1.0,5.0,208.0,1.0,-1.0,0.0
0.0,45.0,206.0,5.0,193.0,1.0,-1.0,0.0
0.0,47.0,164.0,5.0,212.0,1.0,-1.0,0.0
0.0,42.0,690.0,5.0,20.0,1.0,-1.0,0.0
1.0,59.0,2343.0,5.0,1042.0,1.0,-1.0,0.0
1.0,46.0,137.0,5.0,246.0,1.0,-1.0,0.0
1.0,51.0,173.0,5.0,529.0,2.0,-1.0,0.0
1.0,56.0,45.0,5.0,1467.0,1.0,-1.0,0.0
1.0,41.0,1270.0,5.0,1389.0,1.0,-1.0,0.0
0.0,46.0,16.0,5.0,188.0,2.0,-1.0,0.0
1.0,57.0,486.0,5.0,180.0,2.0,-1.0,0.0
0.0,42.0,50.0,5.0,48.0,1.0,-1.0,0.0
1.0,30.0,152.0,5.0,213.0,2.0,-1.0,0.0
1.0,60.0,290.0,5.0,583.0,1.0,-1.0,0.0
1.0,60.0,54.0,5.0,221.0,1.0,-1.0,0.0
0.0,57.0,-37.0,5.0,173.0,1.0,-1.0,0.0
1.0,36.0,101.0,5.0,426.0,1.0,-1.0,0.0
1.0,55.0,383.0,5.0,287.0,1.0,-1.0,0.0
1.0,60.0,81.0,5.0,101.0,1.0,-1.0,0.0
1.0,39.0,0.0,5.0,203.0,1.0,-1.0,0.0
1.0,46.0,229.0,5.0,197.0,1.0,-1.0,0.0
1.0,44.0,-674.0,5.0,257.0,1.0,-1.0,0.0
1.0,53.0,90.0,5.0,124.0,1.0,-1.0,0.0
1.0,52.0,128.0,5.0,229.0,1.0,-1.0,0.0
1.0,59.0,179.0,5.0,55.0,3.0,-1.0,0.0
0.0,27.0,0.0,5.0,400.0,1.0,-1.0,0.0
1.0,44.0,54.0,5.0,197.0,1.0,-1.0,0.0
1.0,47.0,151.0,5.0,190.0,1.0,-1.0,0.0
1.0,34.0,61.0,5.0,21.0,1.0,-1.0,0.0
0.0,59.0,30.0,5.0,514.0,1.0,-1.0,0.0
1.0,45.0,523.0,5.0,849.0,2.0,-1.0,0.0
0.0,29.0,31.0,5.0,194.0,1.0,-1.0,0.0
0.0,46.0,79.0,5.0,144.0,1.0,-1.0,0.0
1.0,56.0,-34.0,5.0,212.0,2.0,-1.0,0.0
1.0,36.0,448.0,5.0,286.0,1.0,-1.0,0.0
0.0,59.0,81.0,5.0,107.0,1.0,-1.0,0.0
1.0,44.0,144.0,5.0,247.0,2.0,-1.0,0.0
1.0,41.0,351.0,5.0,518.0,1.0,-1.0,0.0
0.0,33.0,-67.0,5.0,364.0,1.0,-1.0,0.0
0.0,59.0,262.0,5.0,178.0,1.0,-1.0,0.0
1.0,57.0,0.0,5.0,98.0,1.0,-1.0,0.0
0.0,56.0,56.0,5.0,439.0,1.0,-1.0,0.0
1.0,51.0,26.0,5.0,79.0,1.0,-1.0,0.0
1.0,34.0,3.0,5.0,120.0,3.0,-1.0,0.0
1.0,43.0,41.0,5.0,127.0,2.0,-1.0,0.0
1.0,52.0,7.0,5.0,175.0,1.0,-1.0,0.0
0.0,33.0,105.0,5.0,262.0,2.0,-1.0,0.0
0.0,29.0,818.0,5.0,61.0,1.0,-1.0,0.0
1.0,34.0,-16.0,5.0,78.0,1.0,-1.0,0.0
1.0,31.0,0.0,5.0,143.0,1.0,-1.0,0.0
1.0,55.0,2476.0,5.0,579.0,1.0,-1.0,0.0
1.0,55.0,1185.0,5.0,677.0,1.0,-1.0,0.0
0.0,32.0,217.0,5.0,345.0,1.0,-1.0,0.0
0.0,38.0,1685.0,5.0,185.0,1.0,-1.0,0.0
0.0,55.0,802.0,5.0,100.0,2.0,-1.0,0.0
0.0,28.0,0.0,5.0,125.0,2.0,-1.0,0.0
1.0,23.0,94.0,5.0,193.0,1.0,-1.0,0.0
0.0,32.0,0.0,5.0,136.0,1.0,-1.0,0.0
0.0,43.0,0.0,5.0,73.0,1.0,-1.0,0.0
1.0,32.0,517.0,5.0,528.0,1.0,-1.0,0.0
1.0,46.0,265.0,5.0,541.0,1.0,-1.0,0.0
0.0,53.0,947.0,5.0,163.0,1.0,-1.0,0.0
0.0,34.0,3.0,5.0,301.0,1.0,-1.0,0.0
1.0,57.0,42.0,5.0,46.0,1.0,-1.0,0.0
1.0,37.0,37.0,5.0,204.0,1.0,-1.0,0.0
1.0,59.0,57.0,5.0,98.0,1.0,-1.0,0.0
1.0,33.0,22.0,5.0,71.0,1.0,-1.0,0.0
0.0,56.0,8.0,5.0,157.0,2.0,-1.0,0.0
1.0,48.0,293.0,5.0,243.0,1.0,-1.0,0.0
1.0,43.0,3.0,5.0,186.0,2.0,-1.0,0.0
1.0,54.0,348.0,5.0,579.0,2.0,-1.0,0.0
1.0,51.0,-19.0,5.0,163.0,2.0,-1.0,0.0
0.0,26.0,0.0,5.0,610.0,2.0,-1.0,0.0
1.0,40.0,-4.0,5.0,2033.0,1.0,-1.0,0.0
1.0,39.0,18.0,5.0,85.0,1.0,-1.0,0.0
1.0,50.0,139.0,5.0,114.0,2.0,-1.0,0.0
1.0,41.0,0.0,5.0,114.0,2.0,-1.0,0.0
1.0,51.0,1883.0,5.0,57.0,1.0,-1.0,0.0
0.0,60.0,216.0,5.0,238.0,1.0,-1.0,0.0
1.0,52.0,782.0,5.0,93.0,3.0,-1.0,0.0
1.0,48.0,904.0,5.0,128.0,2.0,-1.0,0.0
1.0,48.0,1705.0,5.0,107.0,1.0,-1.0,0.0
0.0,39.0,47.0,5.0,181.0,1.0,-1.0,0.0
0.0,47.0,176.0,5.0,303.0,2.0,-1.0,0.0
1.0,40.0,1225.0,5.0,558.0,5.0,-1.0,0.0
1.0,45.0,86.0,5.0,270.0,1.0,-1.0,0.0
0.0,26.0,82.0,5.0,228.0,1.0,-1.0,0.0
1.0,52.0,271.0,5.0,99.0,1.0,-1.0,0.0
1.0,54.0,1378.0,5.0,240.0,1.0,-1.0,0.0
1.0,54.0,184.0,5.0,673.0,2.0,-1.0,0.0
1.0,50.0,0.0,5.0,233.0,3.0,-1.0,0.0
1.0,35.0,0.0,5.0,1056.0,1.0,-1.0,0.0
1.0,44.0,1357.0,5.0,250.0,1.0,-1.0,0.0
1.0,53.0,19.0,5.0,252.0,1.0,-1.0,0.0
0.0,35.0,434.0,5.0,138.0,1.0,-1.0,0.0
0.0,60.0,92.0,5.0,130.0,1.0,-1.0,0.0
0.0,53.0,1151.0,5.0,412.0,1.0,-1.0,0.0
1.0,48.0,41.0,5.0,179.0,2.0,-1.0,0.0
1.0,34.0,51.0,5.0,19.0,2.0,-1.0,0.0
1.0,54.0,214.0,5.0,458.0,2.0,-1.0,0.0
1.0,51.0,1161.0,5.0,717.0,1.0,-1.0,0.0
1.0,31.0,37.0,5.0,313.0,1.0,-1.0,0.0
0.0,35.0,787.0,5.0,683.0,2.0,-1.0,0.0
1.0,35.0,59.0,5.0,1077.0,1.0,-1.0,0.0
1.0,38.0,253.0,5.0,416.0,1.0,-1.0,0.0
1.0,36.0,211.0,5.0,146.0,2.0,-1.0,0.0
1.0,58.0,235.0,5.0,167.0,1.0,-1.0,0.0
0.0,40.0,4384.0,5.0,315.0,1.0,-1.0,0.0
1.0,54.0,4080.0,5.0,140.0,1.0,-1.0,0.0
0.0,34.0,53.0,5.0,346.0,1.0,-1.0,0.0
0.0,31.0,0.0,5.0,562.0,1.0,-1.0,0.0
1.0,51.0,2127.0,5.0,172.0,1.0,-1.0,0.0
1.0,33.0,377.0,5.0,217.0,1.0,-1.0,0.0
1.0,55.0,73.0,5.0,142.0,2.0,-1.0,0.0
1.0,42.0,445.0,5.0,67.0,1.0,-1.0,0.0
1.0,34.0,243.0,5.0,291.0,1.0,-1.0,0.0
0.0,33.0,307.0,5.0,309.0,2.0,-1.0,0.0
1.0,38.0,155.0,5.0,248.0,1.0,-1.0,0.0
0.0,50.0,173.0,5.0,98.0,1.0,-1.0,0.0
1.0,43.0,400.0,5.0,256.0,1.0,-1.0,0.0
0.0,61.0,1428.0,5.0,82.0,2.0,-1.0,0.0
1.0,47.0,219.0,5.0,577.0,1.0,-1.0,0.0
1.0,48.0,7.0,5.0,286.0,1.0,-1.0,0.0
1.0,44.0,575.0,5.0,477.0,1.0,-1.0,0.0
0.0,35.0,298.0,5.0,611.0,2.0,-1.0,0.0
1.0,35.0,0.0,5.0,471.0,1.0,-1.0,0.0
1.0,50.0,5699.0,5.0,381.0,2.0,-1.0,0.0
1.0,41.0,176.0,5.0,42.0,1.0,-1.0,0.0
1.0,41.0,517.0,5.0,251.0,1.0,-1.0,0.0
0.0,39.0,257.0,5.0,408.0,1.0,-1.0,0.0
1.0,42.0,56.0,5.0,215.0,1.0,-1.0,0.0
1.0,38.0,-390.0,5.0,287.0,1.0,-1.0,0.0
1.0,53.0,330.0,5.0,216.0,2.0,-1.0,0.0
0.0,59.0,195.0,5.0,366.0,2.0,-1.0,0.0
1.0,36.0,301.0,5.0,210.0,1.0,-1.0,0.0
1.0,54.0,-41.0,5.0,288.0,1.0,-1.0,0.0
1.0,40.0,483.0,5.0,168.0,1.0,-1.0,0.0
1.0,47.0,28.0,5.0,338.0,2.0,-1.0,0.0
1.0,53.0,13.0,5.0,410.0,3.0,-1.0,0.0
1.0,46.0,965.0,5.0,177.0,1.0,-1.0,0.0
1.0,39.0,378.0,5.0,127.0,2.0,-1.0,0.0
1.0,40.0,219.0,5.0,357.0,1.0,-1.0,0.0
1.0,28.0,324.0,5.0,175.0,1.0,-1.0,0.0
0.0,35.0,-69.0,5.0,300.0,1.0,-1.0,0.0
1.0,55.0,0.0,5.0,136.0,1.0,-1.0,0.0
0.0,43.0,205.0,5.0,1419.0,1.0,-1.0,0.0
1.0,48.0,278.0,5.0,125.0,2.0,-1.0,0.0
1.0,58.0,1065.0,5.0,213.0,3.0,-1.0,0.0
0.0,33.0,34.0,5.0,27.0,1.0,-1.0,0.0
1.0,36.0,1033.0,5.0,238.0,2.0,-1.0,0.0
0.0,53.0,1467.0,5.0,124.0,1.0,-1.0,0.0
1.0,47.0,-12.0,5.0,18.0,1.0,-1.0,0.0
1.0,31.0,388.0,5.0,730.0,2.0,-1.0,0.0
1.0,57.0,294.0,5.0,746.0,2.0,-1.0,0.0
1.0,53.0,1827.0,5.0,121.0,1.0,-1.0,0.0
1.0,55.0,627.0,5.0,247.0,1.0,-1.0,0.0
1.0,45.0,25.0,5.0,40.0,1.0,-1.0,0.0
0.0,53.0,315.0,5.0,181.0,2.0,-1.0,0.0
1.0,37.0,0.0,5.0,79.0,1.0,-1.0,0.0
0.0,44.0,66.0,5.0,206.0,1.0,-1.0,0.0
0.0,49.0,-9.0,5.0,389.0,1.0,-1.0,0.0
1.0,46.0,349.0,5.0,127.0,1.0,-1.0,0.0
1.0,43.0,100.0,5.0,702.0,1.0,-1.0,0.0
1.0,38.0,0.0,5.0,151.0,1.0,-1.0,0.0
1.0,43.0,434.0,5.0,117.0,1.0,-1.0,0.0
1.0,49.0,3237.0,5.0,232.0,3.0,-1.0,0.0
1.0,42.0,275.0,5.0,408.0,2.0,-1.0,0.0
0.0,22.0,0.0,5.0,179.0,2.0,-1.0,0.0
1.0,40.0,207.0,5.0,39.0,1.0,-1.0,0.0
1.0,39.0,483.0,5.0,282.0,1.0,-1.0,0.0
1.0,51.0,2248.0,5.0,714.0,2.0,-1.0,0.0
1.0,49.0,428.0,5.0,50.0,1.0,-1.0,0.0
1.0,53.0,0.0,5.0,181.0,1.0,-1.0,0.0
0.0,34.0,0.0,5.0,142.0,1.0,-1.0,0.0
0.0,33.0,140.0,5.0,227.0,1.0,-1.0,0.0
0.0,50.0,297.0,5.0,119.0,1.0,-1.0,0.0
1.0,39.0,279.0,5.0,361.0,1.0,-1.0,0.0
0.0,59.0,901.0,5.0,73.0,3.0,-1.0,0.0
0.0,30.0,2573.0,5.0,67.0,2.0,-1.0,0.0
1.0,36.0,143.0,5.0,350.0,1.0,-1.0,0.0
1.0,40.0,475.0,5.0,332.0,2.0,-1.0,0.0
1.0,53.0,70.0,5.0,611.0,2.0,-1.0,0.0
0.0,34.0,318.0,5.0,113.0,2.0,-1.0,0.0
1.0,37.0,275.0,5.0,132.0,1.0,-1.0,0.0
0.0,42.0,742.0,5.0,58.0,3.0,-1.0,0.0
1.0,41.0,236.0,5.0,151.0,1.0,-1.0,0.0
0.0,30.0,25.0,5.0,89.0,2.0,-1.0,0.0
0.0,37.0,600.0,5.0,152.0,1.0,-1.0,0.0
0.0,39.0,-349.0,5.0,611.0,2.0,-1.0,0.0
1.0,41.0,183.0,5.0,110.0,2.0,-1.0,0.0
1.0,40.0,0.0,5.0,463.0,1.0,-1.0,0.0
0.0,42.0,0.0,5.0,562.0,2.0,-1.0,0.0
0.0,40.0,0.0,5.0,962.0,1.0,-1.0,0.0
1.0,57.0,1078.0,5.0,10.0,4.0,-1.0,0.0
0.0,56.0,155.0,5.0,118.0,3.0,-1.0,0.0
1.0,37.0,190.0,5.0,92.0,2.0,-1.0,0.0
1.0,59.0,319.0,5.0,143.0,3.0,-1.0,0.0
0.0,39.0,-185.0,5.0,189.0,3.0,-1.0,0.0
1.0,49.0,47.0,5.0,234.0,2.0,-1.0,0.0
0.0,38.0,570.0,5.0,75.0,2.0,-1.0,0.0
1.0,36.0,19.0,5.0,189.0,2.0,-1.0,0.0
1.0,50.0,61.0,5.0,621.0,3.0,-1.0,0.0
1.0,41.0,-62.0,5.0,55.0,2.0,-1.0,0.0
1.0,54.0,258.0,5.0,310.0,4.0,-1.0,0.0
1.0,58.0,76.0,5.0,156.0,2.0,-1.0,0.0
0.0,30.0,0.0,5.0,5.0,2.0,-1.0,0.0
0.0,33.0,352.0,5.0,225.0,2.0,-1.0,0.0
1.0,47.0,368.0,5.0,125.0,2.0,-1.0,0.0
0.0,50.0,339.0,5.0,2.0,3.0,-1.0,0.0
1.0,32.0,1331.0,5.0,286.0,2.0,-1.0,0.0
1.0,40.0,672.0,5.0,164.0,2.0,-1.0,0.0
1.0,37.0,58.0,5.0,98.0,2.0,-1.0,0.0
0.0,54.0,447.0,5.0,742.0,2.0,-1.0,0.0
0.0,24.0,423.0,5.0,226.0,3.0,-1.0,0.0
1.0,54.0,0.0,5.0,120.0,2.0,-1.0,0.0
1.0,34.0,19.0,5.0,362.0,4.0,-1.0,0.0
0.0,56.0,13.0,5.0,357.0,2.0,-1.0,0.0
0.0,31.0,3.0,5.0,200.0,2.0,-1.0,0.0
0.0,24.0,82.0,5.0,204.0,2.0,-1.0,0.0
0.0,42.0,28.0,5.0,126.0,3.0,-1.0,0.0
1.0,57.0,792.0,5.0,65.0,2.0,-1.0,0.0
1.0,42.0,408.0,5.0,107.0,2.0,-1.0,0.0
1.0,51.0,531.0,5.0,267.0,2.0,-1.0,0.0
1.0,57.0,211.0,5.0,248.0,2.0,-1.0,0.0
0.0,36.0,62.0,5.0,215.0,2.0,-1.0,0.0
1.0,53.0,257.0,5.0,209.0,2.0,-1.0,0.0
1.0,50.0,1234.0,5.0,205.0,2.0,-1.0,0.0
1.0,54.0,313.0,5.0,83.0,2.0,-1.0,0.0
1.0,55.0,89.0,5.0,106.0,3.0,-1.0,0.0
1.0,44.0,129.0,5.0,189.0,2.0,-1.0,0.0
1.0,43.0,0.0,5.0,105.0,2.0,-1.0,0.0
1.0,56.0,353.0,5.0,106.0,2.0,-1.0,0.0
1.0,54.0,851.0,5.0,108.0,2.0,-1.0,0.0
0.0,55.0,96.0,5.0,311.0,2.0,-1.0,0.0
0.0,37.0,398.0,5.0,214.0,2.0,-1.0,0.0
0.0,33.0,193.0,5.0,132.0,2.0,-1.0,0.0
1.0,46.0,-358.0,5.0,358.0,2.0,-1.0,0.0
1.0,36.0,539.0,5.0,453.0,2.0,-1.0,0.0
0.0,51.0,0.0,5.0,364.0,2.0,-1.0,0.0
0.0,40.0,0.0,5.0,136.0,2.0,-1.0,0.0
1.0,42.0,490.0,5.0,386.0,2.0,-1.0,0.0
1.0,51.0,0.0,5.0,173.0,2.0,-1.0,0.0
1.0,49.0,403.0,5.0,241.0,2.0,-1.0,0.0
1.0,48.0,161.0,5.0,224.0,3.0,-1.0,0.0
0.0,32.0,2558.0,5.0,148.0,2.0,-1.0,0.0
0.0,31.0,98.0,5.0,196.0,2.0,-1.0,0.0
0.0,55.0,115.0,5.0,111.0,4.0,-1.0,0.0
0.0,40.0,436.0,5.0,231.0,3.0,-1.0,0.0
1.0,47.0,831.0,5.0,316.0,3.0,-1.0,0.0
1.0,57.0,206.0,5.0,216.0,3.0,-1.0,0.0
1.0,41.0,290.0,5.0,240.0,2.0,-1.0,0.0
1.0,48.0,1.0,5.0,669.0,3.0,-1.0,0.0
1.0,42.0,57.0,5.0,425.0,2.0,-1.0,0.0
0.0,30.0,-457.0,5.0,143.0,2.0,-1.0,0.0
0.0,58.0,1387.0,5.0,174.0,5.0,-1.0,0.0
0.0,45.0,24598.0,5.0,313.0,3.0,-1.0,0.0
1.0,49.0,30.0,5.0,135.0,4.0,-1.0,0.0
0.0,42.0,1022.0,5.0,146.0,2.0,-1.0,0.0
1.0,53.0,56.0,5.0,152.0,2.0,-1.0,0.0
0.0,51.0,-2.0,5.0,402.0,3.0,-1.0,0.0
0.0,32.0,121.0,5.0,213.0,2.0,-1.0,0.0
0.0,41.0,842.0,5.0,144.0,3.0,-1.0,0.0
0.0,43.0,693.0,5.0,124.0,3.0,-1.0,0.0
0.0,40.0,-333.0,5.0,183.0,2.0,-1.0,0.0
1.0,50.0,1533.0,5.0,325.0,2.0,-1.0,0.0
1.0,34.0,46.0,5.0,39.0,4.0,-1.0,0.0
1.0,53.0,18.0,5.0,503.0,2.0,-1.0,0.0
1.0,45.0,44.0,5.0,95.0,4.0,-1.0,0.0
1.0,39.0,-100.0,5.0,680.0,2.0,-1.0,0.0
1.0,44.0,510.0,5.0,421.0,4.0,-1.0,0.0
1.0,55.0,685.0,5.0,174.0,3.0,-1.0,0.0
0.0,46.0,187.0,5.0,113.0,2.0,-1.0,0.0
1.0,45.0,66.0,5.0,808.0,2.0,-1.0,0.0
1.0,34.0,560.0,5.0,198.0,3.0,-1.0,0.0
1.0,36.0,0.0,5.0,195.0,2.0,-1.0,0.0
0.0,59.0,27.0,5.0,347.0,3.0,-1.0,0.0
0.0,31.0,12.0,5.0,208.0,2.0,-1.0,0.0
0.0,44.0,34.0,5.0,404.0,4.0,-1.0,0.0
0.0,33.0,1068.0,5.0,396.0,2.0,-1.0,0.0
1.0,40.0,211.0,5.0,216.0,4.0,-1.0,0.0
0.0,46.0,377.0,5.0,98.0,2.0,-1.0,0.0
1.0,48.0,263.0,5.0,350.0,2.0,-1.0,0.0
1.0,42.0,1263.0,6.0,114.0,2.0,-1.0,0.0
1.0,27.0,8.0,6.0,88.0,3.0,-1.0,0.0
1.0,48.0,126.0,6.0,379.0,2.0,-1.0,0.0
1.0,59.0,230.0,6.0,190.0,3.0,-1.0,0.0
1.0,46.0,841.0,6.0,158.0,1.0,-1.0,0.0
0.0,38.0,308.0,6.0,102.0,1.0,-1.0,0.0
0.0,43.0,1.0,6.0,306.0,1.0,-1.0,0.0
0.0,38.0,86.0,6.0,218.0,1.0,-1.0,0.0
0.0,23.0,157.0,6.0,54.0,1.0,-1.0,0.0
1.0,34.0,22.0,6.0,344.0,1.0,-1.0,0.0
1.0,38.0,46.0,6.0,195.0,1.0,-1.0,0.0
1.0,37.0,1293.0,6.0,652.0,1.0,-1.0,0.0
0.0,25.0,122.0,6.0,286.0,1.0,-1.0,0.0
1.0,48.0,131.0,6.0,189.0,1.0,-1.0,0.0
0.0,49.0,143.0,6.0,83.0,1.0,-1.0,0.0
0.0,38.0,393.0,6.0,184.0,2.0,-1.0,0.0
1.0,43.0,98.0,6.0,235.0,1.0,-1.0,0.0
1.0,33.0,0.0,6.0,290.0,1.0,-1.0,0.0
1.0,55.0,224.0,6.0,232.0,1.0,-1.0,0.0
1.0,38.0,757.0,6.0,133.0,1.0,-1.0,0.0
1.0,49.0,245.0,6.0,318.0,1.0,-1.0,0.0
1.0,40.0,8486.0,6.0,260.0,3.0,-1.0,0.0
1.0,43.0,350.0,6.0,437.0,1.0,-1.0,0.0
1.0,38.0,20.0,6.0,402.0,1.0,-1.0,0.0
1.0,58.0,1667.0,6.0,85.0,1.0,-1.0,0.0
1.0,57.0,345.0,6.0,125.0,1.0,-1.0,0.0
1.0,32.0,10.0,6.0,501.0,4.0,-1.0,0.0
1.0,56.0,830.0,6.0,1201.0,1.0,-1.0,0.0
0.0,58.0,29.0,6.0,253.0,1.0,-1.0,0.0
0.0,60.0,545.0,6.0,1030.0,1.0,-1.0,0.0
1.0,37.0,8730.0,6.0,149.0,1.0,-1.0,0.0
0.0,46.0,477.0,6.0,114.0,1.0,-1.0,0.0
1.0,27.0,4.0,6.0,243.0,1.0,-1.0,0.0
1.0,43.0,1205.0,6.0,769.0,2.0,-1.0,0.0
0.0,32.0,0.0,6.0,135.0,3.0,-1.0,0.0
0.0,40.0,263.0,6.0,231.0,1.0,-1.0,0.0
1.0,38.0,1.0,6.0,76.0,1.0,-1.0,0.0
1.0,34.0,283.0,6.0,199.0,1.0,-1.0,0.0
1.0,47.0,206.0,6.0,152.0,1.0,-1.0,0.0
1.0,42.0,17.0,6.0,124.0,1.0,-1.0,0.0
1.0,48.0,141.0,6.0,424.0,1.0,-1.0,0.0
0.0,29.0,16.0,6.0,43.0,1.0,-1.0,0.0
1.0,50.0,206.0,6.0,154.0,1.0,-1.0,0.0
1.0,52.0,7.0,6.0,203.0,2.0,-1.0,0.0
1.0,50.0,0.0,6.0,326.0,1.0,-1.0,0.0
1.0,58.0,0.0,6.0,393.0,1.0,-1.0,0.0
0.0,46.0,1927.0,6.0,241.0,3.0,-1.0,0.0
1.0,38.0,284.0,6.0,483.0,1.0,-1.0,0.0
1.0,46.0,1660.0,6.0,259.0,1.0,-1.0,0.0
0.0,32.0,406.0,6.0,227.0,1.0,-1.0,0.0
1.0,51.0,230.0,6.0,673.0,1.0,-1.0,0.0
0.0,39.0,-25.0,6.0,576.0,1.0,-1.0,0.0
1.0,48.0,182.0,6.0,180.0,2.0,-1.0,0.0
1.0,36.0,1169.0,6.0,168.0,2.0,-1.0,0.0
0.0,34.0,67.0,6.0,90.0,1.0,-1.0,0.0
1.0,40.0,77.0,6.0,505.0,1.0,-1.0,0.0
1.0,43.0,0.0,6.0,245.0,1.0,-1.0,0.0
0.0,52.0,55.0,6.0,186.0,1.0,-1.0,0.0
1.0,33.0,72.0,6.0,623.0,1.0,-1.0,0.0
0.0,49.0,163.0,6.0,496.0,3.0,-1.0,0.0
